City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
286,sitka,57.0531,-135.33,287.09,88,100,3.09,US,1690150161
287,gaalkacyo,6.7697,47.4308,298.66,56,100,10.44,SO,1690149986
288,nampula,-15.1165,39.2666,287.98,93,0,1.31,MZ,1690150241
289,general pico,-35.6566,-63.7568,282.53,49,100,3.45,AR,1690150242
290,faya-largeau,17.9257,19.1043,307.16,16,36,1.05,TD,1690150242
291,kone,-21.0595,164.8658,293.86,48,2,1.54,NC,1690150175
292,pasuquin,18.3328,120.6177,299.12,94,75,1.03,PH,1690150243
293,la ronge,55.1001,-105.2842,296.29,43,82,2.57,CA,1690150243
294,halikko,60.4,23.0833,283.92,94,28,1.61,FI,1690150244
295,dellys,36.9172,3.9131,303.56,51,0,2.9,DZ,1690150244
296,chifeng,42.2683,118.9636,293.24,80,2,0.38,CN,1690150245
297,kolwezi,-10.7148,25.4667,289.78,49,10,2.2,CD,1690150245
298,sao vicente,-23.9631,-46.3919,299.41,26,1,1.63,BR,1690150245
299,tralee,52.2704,-9.7026,286.39,94,64,2.16,IE,1690150246
300,baringo,0.4667,35.9667,294.24,59,54,3.14,KE,1690150246
301,tekkali,18.6167,84.2333,299.99,88,77,2.04,IN,1690150246
302,scituate,42.1959,-70.7259,303.97,59,0,2.57,US,1690150247
303,hilo,19.7297,-155.09,301.07,87,75,4.63,US,1690150247
304,san antonio de pale,-1.4014,5.6325,295.87,82,63,5.06,GQ,1690150247
305,sagua de tanamo,20.5819,-75.2414,304.63,55,0,3.16,CU,1690150247
306,the pas,53.8251,-101.2541,298.09,27,9,2.59,CA,1690150248
307,kuqa,41.7278,82.9364,301.68,30,100,2.88,CN,1690150248
308,ancud,-41.8697,-73.8203,278.01,82,100,3.99,CL,1690150248
309,tete,-16.1564,33.5867,289.2,82,0,0.0,MZ,1690150248
310,walvis bay,-22.9575,14.5053,284.31,75,22,0.9,NA,1690150249
311,olonkinbyen,70.9221,-8.7187,277.95,90,98,4.83,SJ,1690150249
312,roxas,11.5853,122.7511,297.12,87,92,5.72,PH,1690150249
313,toliara,-23.35,43.6667,291.91,89,1,2.35,MG,1690150171
314,sharypovo,55.5403,89.2008,285.33,92,65,2.33,RU,1690150250
315,tinajo,29.0788,-13.7081,295.64,68,40,6.69,ES,1690150250
316,tari,12.4086,4.4914,301.56,69,98,3.76,NG,1690150250
317,constantia,44.1833,28.65,291.53,62,0,0.87,RO,1690150136
318,silleda,42.696,-8.2465,289.34,92,99,1.09,ES,1690150251
319,ilabaya,-17.4208,-70.5133,294.51,40,9,1.97,PE,1690150251
320,lata,40.1629,-8.3327,293.05,98,60,0.97,PT,1690150251
321,nizhneudinsk,54.9076,99.0276,286.87,93,100,1.29,RU,1690150252
322,novyy urengoy,66.0833,76.6333,292.55,67,88,2.41,RU,1690150252
323,sretensk,52.2453,117.7093,288.89,98,99,0.52,RU,1690150252
324,qui nhon,13.7667,109.2333,299.02,85,99,2.11,VN,1690150252
325,tsukumiura,33.0706,131.8572,298.19,92,35,2.8,JP,1690150253
326,el calafate,-50.3408,-72.2768,267.63,74,3,0.93,AR,1690150253
327,vernon,50.2581,-119.2691,308.57,17,5,0.45,CA,1690150160
328,geraldton,-28.7667,114.6,281.38,61,0,7.2,AU,1690150253
329,tarawa,1.419,172.984,304.2,70,40,3.6,KI,1690150254
330,el granada,37.5027,-122.4694,308.1,70,0,8.23,US,1690150163
331,arteche,12.2645,125.4048,299.96,81,100,8.02,PH,1690150206
332,bogalusa,30.791,-89.8487,306.9,58,0,1.54,US,1690150254
333,funafuti,-8.5243,179.1942,301.93,77,39,6.83,TV,1690150254
334,barranca,-10.75,-77.7667,293.78,72,4,4.91,PE,1690150255
335,merizo village,13.2658,144.6691,302.0,85,100,5.55,GU,1690150255
336,verwood,50.8758,-1.8702,289.73,90,75,3.6,GB,1690150255
337,la cocha,-27.7773,-65.5704,288.51,40,100,1.33,AR,1690150255
338,iskateley,67.6803,53.1512,288.11,94,100,3.04,RU,1690150256
339,terbanggi besar,-4.8667,105.2333,297.25,87,81,1.88,ID,1690150256
340,ishigaki,24.3448,124.1572,302.14,77,27,5.05,JP,1690150105
341,coahuayana de hidalgo,18.7,-103.6583,306.14,52,78,2.91,MX,1690150128
342,lazaro cardenas,17.9583,-102.2,304.34,61,20,4.44,MX,1690150190
343,dunedin,-45.8742,170.5036,282.48,97,100,1.34,NZ,1690150031
344,bima,-8.4667,118.7167,295.02,94,45,1.69,ID,1690150257
345,banda aceh,5.5577,95.3222,299.6,71,92,5.95,ID,1690150257
346,aykhal,66.0,111.5,292.88,64,94,4.85,RU,1690150258
347,nuku'alofa,-21.1333,-175.2,298.34,61,20,3.6,TO,1690150139
348,gobabis,-22.45,18.9667,287.92,37,11,1.17,NA,1690150258
349,solone,48.2081,34.8721,289.45,70,45,2.94,UA,1690150068
350,sur,22.5667,59.5289,300.64,78,100,3.67,OM,1690150258
351,kupang,-10.1667,123.5833,296.77,73,100,7.86,ID,1690150259
352,padalarang,-6.8378,107.4728,293.2,96,79,1.12,ID,1690150259
353,thinadhoo,0.5333,72.9333,301.43,74,9,4.19,MV,1690150259
354,bandarbeyla,9.4942,50.8122,297.74,76,100,12.93,SO,1690150260
355,ocana,8.2377,-73.356,297.92,64,100,1.0,CO,1690150192
356,samut sakhon,13.5833,100.3,299.14,86,100,2.25,TH,1690150260
357,yuma,32.7253,-114.6244,317.17,20,0,5.42,US,1690150220
358,jayapura,-2.5333,140.7,297.81,94,100,3.44,ID,1690150260
359,siavonga,-16.5382,28.7088,292.49,51,0,1.83,ZM,1690150261
360,talara,-4.5772,-81.2719,299.57,65,0,7.2,PE,1690150182
361,kani keli,-12.9536,45.1033,295.74,68,3,5.41,YT,1690149986
362,atakpame,7.5333,1.1333,294.88,95,91,1.56,TG,1690150261
363,pechora,65.1472,57.2244,288.95,71,100,2.43,RU,1690150262
364,ikwiriri,-7.9562,38.9716,294.38,89,69,1.37,TZ,1690150262
365,birjand,32.8663,59.2211,294.68,27,0,5.59,IR,1690150262
366,port augusta,-32.5,137.7667,280.4,85,31,1.98,AU,1690150150
367,mizdah,31.4451,12.9801,302.64,21,0,4.13,LY,1690150263
368,bratislava,48.1482,17.1067,297.03,77,0,1.54,SK,1690150115
369,nova xavantina,-14.6667,-52.35,298.49,35,0,1.45,BR,1690150263
370,meadow lake,34.8014,-106.5436,309.15,18,21,5.15,US,1690150157
371,dawei,14.0833,98.2,297.34,95,100,1.82,MM,1690150214
372,lesnikovo,55.2822,65.3175,286.54,89,17,3.22,RU,1690150265
373,sechura,-5.5569,-80.8222,299.32,60,3,8.28,PE,1690150179
374,shakawe,-18.3667,21.85,288.73,29,2,1.95,BW,1690150266
375,sisimiut,66.9395,-53.6735,280.27,86,93,1.43,GL,1690150266
376,grandview,38.8858,-94.533,308.1,46,20,4.12,US,1690150266
377,ribeira brava,32.65,-17.0667,295.77,78,9,1.18,PT,1690150266
378,pacific grove,36.6177,-121.9166,298.6,81,0,4.47,US,1690150070
379,molchanovo,57.5817,83.7692,290.03,98,100,1.8,RU,1690150267
380,kuraymah,18.55,31.85,306.49,11,31,4.86,SD,1690150267
381,lubang,13.8584,120.124,301.27,76,99,6.36,PH,1690150268
382,nay pyi taw,19.745,96.1297,297.14,97,12,1.82,MM,1690150268
383,comodoro rivadavia,-45.8667,-67.5,276.99,48,4,2.51,AR,1690150269
384,itoman,26.1247,127.6694,302.16,79,20,3.09,JP,1690150269
385,coronel dorrego,-38.7187,-61.2873,279.17,70,100,2.51,AR,1690150269
386,uturoa,-16.7333,-151.4333,298.86,75,35,5.6,PF,1690150269
387,ta`u,-14.2336,-169.5144,299.77,74,38,6.21,AS,1690150269
388,lienz,46.8289,12.769,292.53,96,60,1.2,AT,1690150270
389,dade city,28.3647,-82.1959,300.79,79,100,5.92,US,1690150270
390,magong,23.5654,119.5863,301.0,83,97,3.04,TW,1690150270
391,prineville,44.2999,-120.8345,309.7,22,0,4.12,US,1690150270
392,urengoy,65.9667,78.3667,291.26,70,74,2.6,RU,1690150271
393,yeppoon,-23.1333,150.7333,285.03,85,96,6.33,AU,1690150271
394,ar ruseris,11.8659,34.3869,297.98,77,100,3.6,SD,1690150271
395,misliyah,17.4599,42.5572,307.94,33,85,2.89,SA,1690150272
396,forio,40.7342,13.8646,302.49,91,8,0.89,IT,1690150272
397,malanje,-9.5402,16.341,294.41,27,1,0.47,AO,1690150272
398,ciudad lazaro cardenas,17.9583,-102.2,304.34,61,20,4.44,MX,1690150190
399,thunder bay,48.4001,-89.3168,294.32,55,98,2.37,CA,1690150173
400,alto araguaia,-17.3147,-53.2153,295.92,37,3,2.0,BR,1690150273
401,swansea,51.6208,-3.9432,290.08,89,96,3.1,GB,1690150273
402,hakui,36.8833,136.7833,302.18,75,100,0.9,JP,1690150274
403,stanley,54.868,-1.6985,284.97,92,20,3.6,GB,1690150274
404,mirnyy,62.5353,113.9611,293.86,64,2,1.25,RU,1690150274
405,lompoc,34.6391,-120.4579,307.23,74,100,3.6,US,1690150151
406,mount gambier,-37.8333,140.7667,283.87,84,100,1.43,AU,1690150143
407,freeport,40.6576,-73.5832,303.3,58,0,8.23,US,1690150073
408,choyr,46.3611,108.3611,288.23,78,75,1.47,MN,1690150275
409,broken hill,-31.95,141.4333,277.57,81,0,5.22,AU,1690150275
410,karratha,-20.7377,116.8463,288.8,34,1,9.39,AU,1690150136
411,clodomira,-27.5744,-64.1311,289.57,34,66,3.93,AR,1690150276
412,ilorin,8.5,4.55,295.89,95,100,3.34,NG,1690150149
413,kourou,5.1552,-52.6478,299.18,89,17,3.07,GF,1690150276
414,aleg,17.0481,-13.9209,308.83,39,37,3.98,MR,1690150276
415,cold lake,54.4502,-110.2017,298.12,57,75,1.54,CA,1690150277
416,zapala,-38.8992,-70.0544,275.4,79,100,6.0,AR,1690150277
417,port saint john's,-31.6229,29.5448,289.67,78,100,5.75,ZA,1690150134
418,bansang,13.4333,-14.65,299.29,87,87,2.64,GM,1690150278
419,kendal,54.3268,-2.7476,284.59,93,100,3.74,GB,1690150278
420,patterson,37.4716,-121.1297,314.83,7,100,2.55,US,1690150278
421,recani,31.2846,-4.2688,307.89,8,0,3.54,MA,1690150278
422,quincy,42.2529,-71.0023,304.42,46,20,5.14,US,1690150054
423,nemuro,43.3236,145.575,289.37,98,100,5.31,JP,1690150131
424,yoloten,37.2989,62.3597,300.37,13,0,4.6,TM,1690150279
425,ilomantsi,62.6716,30.9328,286.31,99,100,2.14,FI,1690150279
426,dabou,5.3256,-4.3769,297.52,90,100,3.05,CI,1690150280
427,palora,-1.7,-77.9333,299.21,60,66,1.03,EC,1690150280
428,llallagua,-18.4167,-66.6333,284.04,14,14,1.16,BO,1690150280
429,tocache,-8.1842,-76.5125,302.56,54,20,1.72,PE,1690150280
430,trevelin,-43.0858,-71.4639,277.86,84,100,0.64,AR,1690150281
431,papao,-17.75,-149.55,300.97,71,27,3.07,PF,1690150281
432,selfoss,63.9331,-20.9971,285.95,76,100,2.51,IS,1690150281
433,hassi messaoud,31.6804,6.0729,309.46,9,0,3.48,DZ,1690150282
434,borgonovo valtidone,45.0144,9.4435,296.09,70,0,2.32,IT,1690150282
435,jwaneng,-24.6004,24.7303,288.62,41,57,3.8,BW,1690150282
436,vetlanda,57.4289,15.0776,287.62,99,100,1.37,SE,1690150283
437,parthenay,46.6667,-0.4167,291.69,95,100,4.46,FR,1690150283
438,fale old settlement,-9.3852,-171.2468,301.71,77,20,6.2,TK,1690150283
439,sal rei,16.1833,-22.9167,298.59,76,68,4.75,CV,1690150283
440,perevolotskiy,51.8763,54.1938,290.57,57,99,0.85,RU,1690150284
441,satellite beach,28.1761,-80.5901,300.43,85,0,3.6,US,1690150284
442,belyy yar,53.6039,91.3903,290.09,77,0,3.0,RU,1690150284
443,punta del este,-34.9667,-54.95,285.35,84,0,4.47,UY,1690150284
444,vanimo,-2.6741,141.3028,298.02,94,100,3.56,PG,1690150162
445,beloyarskiy,63.7119,66.6722,289.28,90,77,1.52,RU,1690150285
446,chimoio,-19.1164,33.4833,287.25,84,0,0.55,MZ,1690150285
447,yaren,-0.5472,166.916,301.64,72,2,2.49,NR,1690150285
448,nogliki,51.8333,143.1667,291.75,84,89,4.37,RU,1690150285
449,new plymouth,-39.0667,174.0833,285.82,90,100,1.79,NZ,1690150286
450,porto velho,-8.7619,-63.9039,300.18,65,0,0.51,BR,1690150124
451,arraial do cabo,-22.9661,-42.0278,295.07,83,0,4.63,BR,1690150286
452,hithadhoo,-0.6,73.0833,301.28,76,86,4.58,MV,1690150152
453,prince george,53.9166,-122.753,294.96,55,20,4.12,CA,1690150287
454,phan rang-thap cham,11.5667,108.9833,298.75,84,100,2.36,VN,1690150287
455,sao jose da coroa grande,-8.8978,-35.1478,297.26,80,41,4.62,BR,1690150287
456,tual,-5.6667,132.75,298.25,79,100,11.56,ID,1690150287
457,n'zeto,-7.2312,12.8666,294.18,90,44,3.18,AO,1690150288
458,stanwood,48.2412,-122.3707,304.28,52,7,5.14,US,1690150288
459,azemmour,33.2895,-8.3425,294.6,81,23,3.87,MA,1690150289
460,fisterra,42.9049,-9.2629,291.34,87,58,3.27,ES,1690150289
461,mogoytuy,51.2833,114.9167,287.96,88,32,1.51,RU,1690150289
462,shetpe,44.1667,52.1167,303.15,32,72,4.22,KZ,1690150290
463,gulf shores,30.246,-87.7008,303.22,69,100,3.09,US,1690150290
464,labuan,5.2767,115.2417,300.77,79,100,3.99,MY,1690150290
465,touros,-5.1989,-35.4608,298.1,78,17,7.74,BR,1690150291
466,hillsborough,37.5741,-122.3794,307.75,69,40,8.23,US,1690150240
467,keuruu,62.2667,24.7,286.93,93,100,2.29,FI,1690150291
468,revda,56.801,59.9303,287.04,78,95,1.88,RU,1690150291
469,nikolayevsk-on-amure,53.1406,140.73,295.49,51,100,0.94,RU,1690150292
470,vila velha,-20.3297,-40.2925,296.12,86,40,1.54,BR,1690150194
471,sorong,-0.8833,131.25,297.96,89,99,6.09,ID,1690150292
472,mboursou lere,9.7639,14.1539,298.58,77,83,2.04,TD,1690150292
473,raton,36.9034,-104.4391,307.34,19,0,3.6,US,1690150293
474,yurty,56.0498,97.6348,286.14,95,89,1.41,RU,1690150293
475,porto barra do ivinheima,-22.9667,-53.6667,296.58,48,3,1.43,BR,1690150293
476,namtsy,62.7161,129.6658,295.05,58,91,1.88,RU,1690150293
477,crane,31.3974,-102.3501,311.25,16,34,3.56,US,1690150294
478,shahritus,37.2637,68.1385,302.54,20,0,1.18,TJ,1690150294
479,prince albert,53.2001,-105.7677,294.12,83,100,5.66,CA,1690150294
480,mbamba bay,-11.2833,34.7667,294.7,68,3,1.59,TZ,1690150294
481,colonia,50.9333,6.95,293.47,85,0,4.12,DE,1690150029
482,chernigovka,44.3389,132.5728,295.88,95,100,4.35,RU,1690150295
483,siwa oasis,29.2041,25.5195,305.3,31,0,6.95,EG,1690150295
484,humahuaca,-23.2054,-65.3505,288.85,14,0,1.31,AR,1690150295
485,luleburgaz,41.4039,27.3592,296.48,84,0,3.32,TR,1690150296
486,hammerfest,70.6634,23.6821,284.4,71,0,6.69,NO,1690150296
487,emerald,-23.5333,148.1667,281.67,87,100,5.88,AU,1690150296
488,cidreira,-30.1811,-50.2056,290.07,92,52,5.96,BR,1690150296
489,santaquin,39.9755,-111.7852,311.59,20,87,2.24,US,1690150297
490,ndjole,-0.1783,10.7649,296.85,86,98,2.46,GA,1690150297
491,kabalo,-6.05,26.9167,298.75,38,5,1.96,CD,1690150297
492,feijo,-8.1642,-70.3536,303.34,45,5,0.47,BR,1690150297
493,cusset,46.13,3.4596,298.34,67,90,0.2,FR,1690150242
494,pudasjarvi,65.3833,26.9167,284.42,97,100,0.94,FI,1690150298
495,xiangxiang,27.7333,112.5333,297.92,96,40,1.35,CN,1690150298
496,pangody,65.85,74.4859,290.48,73,86,2.82,RU,1690150298
497,kudamatsu,34.0,131.8667,301.13,89,69,2.72,JP,1690150298
498,mersa matruh,31.3525,27.2453,300.51,79,0,4.99,EG,1690150299
499,benjamin constant,-4.3831,-70.0311,301.22,63,79,0.27,BR,1690150299
500,rabo de peixe,37.8,-25.5833,294.88,78,40,3.6,PT,1690150299
501,mar del plata,-38.0023,-57.5575,281.53,78,100,4.47,AR,1690150294
502,la foa,-21.7108,165.8276,293.01,47,7,1.16,NC,1690150300
503,zaragoza,41.6561,-0.8773,303.4,64,0,3.09,ES,1690150095
504,lulea,65.5842,22.1547,286.19,94,100,2.06,SE,1690150300
505,luwuk,-0.9516,122.7875,297.36,90,81,2.35,ID,1690150300
506,kill devil hills,36.0307,-75.676,302.15,71,0,4.12,US,1690150301
507,gao,16.6362,1.637,308.74,34,34,1.08,ML,1690150301
508,dutsin-ma,12.4517,7.4981,298.36,69,100,1.27,NG,1690150301
509,kinablangan,7.6947,126.5503,300.03,74,100,2.18,PH,1690150301
510,namibe,-15.1961,12.1522,290.82,73,63,4.62,AO,1690150301
511,kokopo,-4.352,152.2633,299.54,79,98,7.71,PG,1690150302
512,ashland,40.8167,-82.2665,299.2,80,39,3.13,US,1690150083
513,puerto deseado,-47.7503,-65.8938,275.65,69,95,5.8,AR,1690150302
514,bou arada,36.3525,9.6218,305.51,12,0,2.84,TN,1690150302
515,issia,6.4922,-6.5856,295.23,99,94,1.97,CI,1690150303
516,baddi,30.9578,76.7914,299.5,74,88,2.12,IN,1690150303
517,farkhor,37.4922,69.4036,300.99,21,0,1.27,TJ,1690150303
518,las khorey,11.1595,48.1967,305.12,52,100,6.83,SO,1690150304
519,kaihua,23.3687,104.28,292.09,97,66,1.96,CN,1690150304
520,sept-iles,50.2001,-66.3821,292.62,91,75,2.57,CA,1690150304
521,shizunai-furukawacho,42.3339,142.3669,294.79,88,100,2.24,JP,1690150304
522,wellingborough,52.3027,-0.6945,290.27,87,55,3.67,GB,1690150305
523,saskatoon,52.1168,-106.6345,302.14,34,75,3.09,CA,1690150302
524,akrehamn,59.2667,5.1833,288.29,88,75,4.12,NO,1690150305
525,subaykhan,34.8544,40.6083,308.16,16,0,7.17,SY,1690150305
526,mendi,-6.1761,143.6513,286.11,99,99,0.34,PG,1690150306
527,ghardaia,32.4909,3.6735,306.79,9,0,3.09,DZ,1690150306
528,antofagasta,-23.65,-70.4,290.75,85,64,2.67,CL,1690150194
529,gebeit,21.0667,36.3167,304.72,15,59,1.83,SD,1690150306
530,melfi,40.9965,15.6514,295.09,54,0,3.1,IT,1690150306
531,norrtalje,59.758,18.705,288.16,87,29,2.33,SE,1690150307
532,sangmelima,2.9333,11.9833,294.25,97,100,0.87,CM,1690150036
533,maceio,-9.6658,-35.7353,296.84,88,40,8.75,BR,1690150307
534,pacocha,-17.5833,-71.3333,289.76,82,12,1.23,PE,1690150307
535,medeiros neto,-17.3739,-40.2206,292.82,96,39,3.52,BR,1690150298
536,sao joao da barra,-21.6403,-41.0511,295.2,85,12,5.28,BR,1690150308
537,san jose,37.3394,-121.895,311.22,40,40,10.73,US,1690150053
538,tuy hoa,13.0833,109.3,298.43,90,100,2.71,VN,1690150308
539,miguel ahumada,30.6167,-106.5167,309.37,16,39,3.79,MX,1690150308
540,kutum,14.2,24.6667,301.01,42,12,2.18,SD,1690150309
541,newala kisimani,-10.95,39.2833,289.02,93,10,2.2,TZ,1690150309
542,kavaratti,10.5669,72.642,301.16,82,100,9.62,IN,1690150309
543,ulanhot,46.0833,122.0833,291.47,85,100,1.93,CN,1690150309
544,komsomolets,53.7453,62.0708,289.38,60,83,1.84,KZ,1690150310
545,caibarien,22.5206,-79.4669,307.77,68,45,5.98,CU,1690150310
546,novopetrovskoye,55.9928,36.4719,282.92,94,28,2.5,RU,1690150310
547,quinzano d'oglio,45.3109,10.0086,297.44,84,0,1.94,IT,1690150310
548,porbandar,21.6422,69.6093,300.17,89,100,5.56,IN,1690150311
549,beledweyne,4.7358,45.2036,298.18,65,81,8.32,SO,1690150311
550,kaa-khem,51.6833,94.7333,286.6,76,88,0.68,RU,1690150311
551,kihurio,-4.4667,38.0667,292.6,90,64,2.32,TZ,1690150312
552,taltal,-25.4,-70.4833,290.21,79,65,2.15,CL,1690150312
553,mutoko,-17.397,32.2268,283.45,74,0,1.27,ZW,1690150312
554,vetluzhskiy,58.3902,45.4654,287.1,82,94,1.47,RU,1690150312
555,tofol,5.3248,163.0078,300.03,89,100,1.54,FM,1690150132
556,kikvidze,50.7416,43.0518,290.14,83,54,1.66,RU,1690150313
557,sidney,-33.8679,151.2073,285.17,91,75,7.2,AU,1690150117
558,port blair,11.6667,92.75,300.0,84,100,4.86,IN,1690150313
559,berdyaush,55.1619,59.1464,285.65,80,55,2.09,RU,1690150314
560,kulhudhuffushi,6.6221,73.07,301.13,79,94,6.64,MV,1690150314
561,puerto aysen,-45.4,-72.7,273.53,96,100,1.54,CL,1690150314
562,aberdeen,57.1437,-2.0981,284.93,91,20,5.14,GB,1690150314
563,labrador city,52.9463,-66.9114,292.1,77,75,1.03,CA,1690150175
564,palmer,42.1584,-72.3287,303.19,45,20,0.0,US,1690150315
565,angren,41.0167,70.1436,298.25,28,4,1.82,UZ,1690150315
566,sihanoukville,10.6093,103.5296,300.92,77,98,8.54,KH,1690150315
567,turochak,52.2576,87.1224,286.5,98,87,0.74,RU,1690150316
568,anshun,26.25,105.9333,292.1,99,98,2.03,CN,1690150302
569,cambria,35.5641,-121.0808,307.56,61,96,2.15,US,1690150316
570,camabatela,-8.1881,15.375,290.52,74,5,1.41,AO,1690150317
571,jakobstad,63.6749,22.7026,287.61,85,100,3.21,FI,1690150317
572,harrison,30.4091,-89.0436,305.24,74,100,4.12,US,1690150317
573,wuyang,31.9925,116.2472,298.76,88,3,1.79,CN,1690150317
